     time      11      10      00       01
  11.0511  8.4381  7.4139 14.4836 105.8342
  11.1111  8.4031  7.3831 14.4234 106.9109
  11.1712  8.3682  7.3525 14.3635 107.9966
  11.2312  8.3335  7.3220 14.3039 109.0912
  11.2913  8.2989  7.2916 14.2445 110.1947
  11.3514  8.2644  7.2613 14.1853 111.3069
  11.4114  8.2301  7.2312 14.1264 112.4277
  11.4715  8.1959  7.2011 14.0677 113.5572
  11.5315  8.1619  7.1712 14.0093 114.6951
  11.5916  8.1280  7.1415 13.9511 115.8414
  11.6517  8.0943  7.1118 13.8932 116.9961
  11.7117  8.0607  7.0823 13.8355 118.1589
  11.7718  8.0272  7.0529 13.7780 119.3299
  11.8318  7.9939  7.0236 13.7208 120.5090
  11.8919  7.9607  6.9944 13.6638 121.6960
  11.9520  7.9276  6.9654 13.6071 122.8909
  12.0120  7.8947  6.9365 13.5506 124.0935
  12.0721  7.8619  6.9077 13.4943 125.3039
  12.1321  7.8293  6.8790 13.4383 126.5218
  12.1922  7.7968  6.8504 13.3825 127.7473
  12.2523  7.7644  6.8220 13.3269 128.9802
  12.3123  7.7322  6.7937 13.2715 130.2204
  12.3724  7.7001  6.7655 13.2164 131.4679
  12.4324  7.6681  6.7374 13.1615 132.7225
  12.4925  7.6362  6.7094 13.1069 133.9842
  12.5526  7.6045  6.6816 13.0524 135.2528
  12.6126  7.5730  6.6538 12.9982 136.5284
  12.6727  7.5415  6.6262 12.9442 137.8107
  12.7327  7.5102  6.5987 12.8905 139.0997
  12.7928  7.4790  6.5713 12.8370 140.3954
  12.8529  7.4480  6.5440 12.7836 141.6975
  12.9129  7.4170  6.5168 12.7306 143.0061
  12.9730  7.3863  6.4898 12.6777 144.3211
  13.0330  7.3556  6.4628 12.6250 145.6423
  13.0931  7.3250  6.4360 12.5726 146.9697
  13.1532  7.2946  6.4093 12.5204 148.3031
  13.2132  7.2643  6.3827 12.4684 149.6425
  13.2733  7.2342  6.3562 12.4166 150.9879
  13.3333  7.2041  6.3298 12.3650 152.3390
  13.3934  7.1742  6.3035 12.3137 153.6959
  13.4535  7.1444  6.2773 12.2625 155.0584
  13.5135  7.1148  6.2513 12.2116 156.4264
  13.5736  7.0852  6.2253 12.1609 157.8000
  13.6336  7.0558  6.1995 12.1104 159.1788
  13.6937  7.0265  6.1737 12.0601 160.5630
  13.7538  6.9973  6.1481 12.0100 161.9524
  13.8138  6.9683  6.1226 11.9601 163.3469
  13.8739  6.9393  6.0971 11.9105 164.7464
  13.9339  6.9105  6.0718 11.8610 166.1509
  13.9940  6.8818  6.0466 11.8117 167.5602
  14.0541  6.8533  6.0215 11.7627 168.9743
  14.1141  6.8248  5.9965 11.7138 170.3931
  14.1742  6.7965  5.9716 11.6652 171.8165
  14.2342  6.7683  5.9468 11.6167 173.2445
  14.2943  6.7401  5.9221 11.5685 174.6769
  14.3544  6.7122  5.8975 11.5205 176.1136
  14.4144  6.6843  5.8731 11.4726 177.5546
  14.4745  6.6565  5.8487 11.4250 178.9998
  14.5345  6.6289  5.8244 11.3775 180.4491
  14.5946  6.6014  5.8002 11.3303 181.9025
  14.6547  6.5740  5.7761 11.2832 183.3598
  14.7147  6.5467  5.7521 11.2363 184.8210
  14.7748  6.5195  5.7283 11.1897 186.2860
  14.8348  6.4924  5.7045 11.1432 187.7547
  14.8949  6.4655  5.6808 11.0969 189.2270
  14.9550  6.4386  5.6572 11.0508 190.7029
  15.0150  6.4119  5.6337 11.0049 192.1823
  15.0751  6.3852  5.6103 10.9592 193.6651
  15.1351  6.3587  5.5870 10.9137 195.1512
  15.1952  6.3323  5.5638 10.8684 196.6405
  15.2553  6.3060  5.5407 10.8233 198.1331
  15.3153  6.2799  5.5177 10.7783 199.6287
  15.3754  6.2538  5.4948 10.7335 201.1274
  15.4354  6.2278  5.4720 10.6890 202.6290
  15.4955  6.2020  5.4493 10.6446 204.1335
  15.5556  6.1762  5.4267 10.6004 205.6408
  15.6156  6.1506  5.4041 10.5563 207.1508
  15.6757  6.1250  5.3817 10.5125 208.6635
  15.7357  6.0996  5.3593 10.4688 210.1788
  15.7958  6.0743  5.3371 10.4254 211.6966
  15.8559  6.0490  5.3149 10.3821 213.2169
  15.9159  6.0239  5.2929 10.3389 214.7395
  15.9760  5.9989  5.2709 10.2960 216.2644
  16.0360  5.9740  5.2490 10.2532 217.7916
  16.0961  5.9492  5.2272 10.2107 219.3210
  16.1562  5.9245  5.2055 10.1683 220.8524
  16.2162  5.8999  5.1839 10.1260 222.3859
  16.2763  5.8754  5.1624 10.0840 223.9214
  16.3363  5.8510  5.1409 10.0421 225.4588
  16.3964  5.8267  5.1196 10.0004 226.9980
  16.4565  5.8025  5.0983  9.9589 228.5390
  16.5165  5.7784  5.0772  9.9175 230.0817
  16.5766  5.7544  5.0561  9.8763 231.6260
  16.6366  5.7305  5.0351  9.8353 233.1719
  16.6967  5.7067  5.0142  9.7944 234.7193
  16.7568  5.6830  4.9934  9.7538 236.2682
  16.8168  5.6594  4.9726  9.7133 237.8185
  16.8769  5.6359  4.9520  9.6729 239.3701
  16.9369  5.6125  4.9314  9.6327 240.9230
  16.9970  5.5892  4.9110  9.5927 242.4771
