     time         11         10      00         01
  29.2492  5382.0995  5284.7467 19.3189  5284.7467
  29.3093  5394.1821  5296.8958 19.3687  5296.8958
  29.3694  5406.2547  5309.0352 19.4185  5309.0352
  29.4294  5418.3175  5321.1647 19.4683  5321.1647
  29.4895  5430.3703  5333.2845 19.5180  5333.2845
  29.5495  5442.4131  5345.3944 19.5677  5345.3944
  29.6096  5454.4461  5357.4944 19.6173  5357.4944
  29.6697  5466.4690  5369.5846 19.6669  5369.5846
  29.7297  5478.4820  5381.6650 19.7165  5381.6650
  29.7898  5490.4850  5393.7354 19.7660  5393.7354
  29.8498  5502.4780  5405.7960 19.8155  5405.7960
  29.9099  5514.4610  5417.8466 19.8650  5417.8466
  29.9700  5526.4340  5429.8874 19.9144  5429.8874
  30.0300  5538.3970  5441.9182 19.9638  5441.9182
  30.0901  5550.3500  5453.9391 20.0132  5453.9391
  30.1502  5562.2929  5465.9500 20.0625  5465.9500
  30.2102  5574.2257  5477.9510 20.1118  5477.9510
  30.2703  5586.1485  5489.9420 20.1610  5489.9420
  30.3303  5598.0612  5501.9230 20.2103  5501.9230
  30.3904  5609.9639  5513.8941 20.2594  5513.8941
  30.4505  5621.8564  5525.8551 20.3086  5525.8551
  30.5105  5633.7389  5537.8061 20.3577  5537.8061
  30.5706  5645.6112  5549.7471 20.4068  5549.7471
  30.6306  5657.4735  5561.6781 20.4558  5561.6781
  30.6907  5669.3256  5573.5991 20.5048  5573.5991
  30.7508  5681.1676  5585.5100 20.5538  5585.5100
  30.8108  5692.9995  5597.4108 20.6027  5597.4108
  30.8709  5704.8212  5609.3016 20.6516  5609.3016
  30.9309  5716.6328  5621.1823 20.7004  5621.1823
  30.9910  5728.4342  5633.0530 20.7492  5633.0530
  31.0511  5740.2254  5644.9135 20.7980  5644.9135
  31.1111  5752.0065  5656.7640 20.8467  5656.7640
  31.1712  5763.7774  5668.6043 20.8954  5668.6043
  31.2312  5775.5381  5680.4345 20.9441  5680.4345
  31.2913  5787.2886  5692.2546 20.9927  5692.2546
  31.3514  5799.0290  5704.0646 21.0413  5704.0646
  31.4114  5810.7591  5715.8645 21.0899  5715.8645
  31.4715  5822.4790  5727.6542 21.1384  5727.6542
  31.5315  5834.1887  5739.4338 21.1869  5739.4338
  31.5916  5845.8882  5751.2032 21.2353  5751.2032
  31.6517  5857.5775  5762.9624 21.2837  5762.9624
  31.7117  5869.2565  5774.7115 21.3321  5774.7115
  31.7718  5880.9253  5786.4504 21.3804  5786.4504
  31.8318  5892.5838  5798.1792 21.4287  5798.1792
  31.8919  5904.2321  5809.8977 21.4769  5809.8977
  31.9520  5915.8702  5821.6060 21.5251  5821.6060
  32.0120  5927.4980  5833.3042 21.5733  5833.3042
  32.0721  5939.1155  5844.9922 21.6214  5844.9922
  32.1321  5950.7228  5856.6699 21.6695  5856.6699
  32.1922  5962.3198  5868.3374 21.7176  5868.3374
  32.2523  5973.9065  5879.9947 21.7656  5879.9947
  32.3123  5985.4830  5891.6418 21.8136  5891.6418
  32.3724  5997.0492  5903.2787 21.8615  5903.2787
  32.4324  6008.6050  5914.9053 21.9094  5914.9053
  32.4925  6020.1506  5926.5217 21.9573  5926.5217
  32.5526  6031.6859  5938.1278 22.0051  5938.1278
  32.6126  6043.2109  5949.7237 22.0529  5949.7237
  32.6727  6054.7256  5961.3093 22.1006  5961.3093
  32.7327  6066.2300  5972.8847 22.1484  5972.8847
  32.7928  6077.7241  5984.4499 22.1960  5984.4499
  32.8529  6089.2079  5996.0047 22.2437  5996.0047
  32.9129  6100.6814  6007.5493 22.2912  6007.5493
  32.9730  6112.1445  6019.0836 22.3388  6019.0836
  33.0330  6123.5974  6030.6077 22.3863  6030.6077
  33.0931  6135.0399  6042.1214 22.4338  6042.1214
  33.1532  6146.4721  6053.6249 22.4812  6053.6249
  33.2132  6157.8940  6065.1181 22.5286  6065.1181
  33.2733  6169.3055  6076.6010 22.5760  6076.6010
  33.3333  6180.7067  6088.0737 22.6233  6088.0737
  33.3934  6192.0976  6099.5360 22.6706  6099.5360
  33.4535  6203.4782  6110.9880 22.7178  6110.9880
  33.5135  6214.8484  6122.4298 22.7650  6122.4298
  33.5736  6226.2083  6133.8612 22.8122  6133.8612
  33.6336  6237.5578  6145.2823 22.8593  6145.2823
  33.6937  6248.8970  6156.6932 22.9064  6156.6932
  33.7538  6260.2259  6168.0937 22.9534  6168.0937
  33.8138  6271.5444  6179.4839 23.0004  6179.4839
  33.8739  6282.8526  6190.8638 23.0474  6190.8638
  33.9339  6294.1505  6202.2334 23.0943  6202.2334
  33.9940  6305.4380  6213.5926 23.1412  6213.5926
  34.0541  6316.7151  6224.9416 23.1880  6224.9416
  34.1141  6327.9819  6236.2802 23.2348  6236.2802
  34.1742  6339.2384  6247.6085 23.2816  6247.6085
  34.2342  6350.4845  6258.9265 23.3283  6258.9265
  34.2943  6361.7202  6270.2342 23.3750  6270.2342
  34.3544  6372.9456  6281.5315 23.4216  6281.5315
  34.4144  6384.1607  6292.8185 23.4682  6292.8185
  34.4745  6395.3654  6304.0952 23.5148  6304.0952
  34.5345  6406.5598  6315.3616 23.5613  6315.3616
  34.5946  6417.7438  6326.6177 23.6078  6326.6177
  34.6547  6428.9174  6337.8634 23.6542  6337.8634
  34.7147  6440.0808  6349.0988 23.7006  6349.0988
  34.7748  6451.2337  6360.3238 23.7470  6360.3238
  34.8348  6462.3763  6371.5385 23.7933  6371.5385
  34.8949  6473.5086  6382.7429 23.8396  6382.7429
  34.9550  6484.6305  6393.9370 23.8859  6393.9370
  35.0150  6495.7421  6405.1208 23.9321  6405.1208
  35.0751  6506.8434  6416.2942 23.9782  6416.2942
  35.1351  6517.9342  6427.4572 24.0243  6427.4572
  35.1952  6529.0148  6438.6100 24.0704  6438.6100
  35.2553  6540.0850  6449.7524 24.1165  6449.7524
  35.3153  6551.1448  6460.8845 24.1625  6460.8845
  35.3754  6562.1944  6472.0063 24.2084  6472.0063
  35.4354  6573.2335  6483.1177 24.2543  6483.1177
  35.4955  6584.2624  6494.2189 24.3002  6494.2189
  35.5556  6595.2809  6505.3096 24.3461  6505.3096
  35.6156  6606.2890  6516.3901 24.3919  6516.3901
  35.6757  6617.2869  6527.4602 24.4376  6527.4602
  35.7357  6628.2744  6538.5201 24.4833  6538.5201
  35.7958  6639.2515  6549.5696 24.5290  6549.5696
  35.8559  6650.2184  6560.6087 24.5746  6560.6087
  35.9159  6661.1749  6571.6376 24.6202  6571.6376
  35.9760  6672.1211  6582.6561 24.6658  6582.6561
  36.0360  6683.0569  6593.6643 24.7113  6593.6643
  36.0961  6693.9825  6604.6622 24.7568  6604.6622
  36.1562  6704.8977  6615.6498 24.8022  6615.6498
  36.2162  6715.8026  6626.6271 24.8476  6626.6271
  36.2763  6726.6971  6637.5941 24.8930  6637.5941
  36.3363  6737.5814  6648.5507 24.9383  6648.5507
  36.3964  6748.4554  6659.4971 24.9836  6659.4971
  36.4565  6759.3190  6670.4331 25.0288  6670.4331
  36.5165  6770.1724  6681.3588 25.0740  6681.3588
  36.5766  6781.0154  6692.2743 25.1191  6692.2743
  36.6366  6791.8481  6703.1794 25.1642  6703.1794
  36.6967  6802.6706  6714.0743 25.2093  6714.0743
  36.7568  6813.4827  6724.9588 25.2543  6724.9588
  36.8168  6824.2846  6735.8330 25.2993  6735.8330
  36.8769  6835.0761  6746.6970 25.3443  6746.6970
  36.9369  6845.8574  6757.5507 25.3892  6757.5507
  36.9970  6856.6284  6768.3940 25.4340  6768.3940
  37.0571  6867.3891  6779.2271 25.4789  6779.2271
  37.1171  6878.1395  6790.0500 25.5236  6790.0500
  37.1772  6888.8797  6800.8625 25.5684  6800.8625
  37.2372  6899.6095  6811.6648 25.6131  6811.6648
  37.2973  6910.3291  6822.4568 25.6577  6822.4568
  37.3574  6921.0385  6833.2385 25.7024  6833.2385
  37.4174  6931.7376  6844.0099 25.7469  6844.0099
  37.4775  6942.4264  6854.7711 25.7915  6854.7711
  37.5375  6953.1050  6865.5221 25.8360  6865.5221
  37.5976  6963.7733  6876.2627 25.8804  6876.2627
  37.6577  6974.4313  6886.9931 25.9248  6886.9931
  37.7177  6985.0792  6897.7133 25.9692  6897.7133
  37.7778  6995.7167  6908.4232 26.0136  6908.4232
  37.8378  7006.3441  6919.1229 26.0578  6919.1229
  37.8979  7016.9612  6929.8123 26.1021  6929.8123
  37.9580  7027.5681  6940.4915 26.1463  6940.4915
  38.0180  7038.1647  6951.1605 26.1905  6951.1605
  38.0781  7048.7512  6961.8192 26.2346  6961.8192
  38.1381  7059.3274  6972.4677 26.2787  6972.4677
  38.1982  7069.8934  6983.1060 26.3228  6983.1060
  38.2583  7080.4492  6993.7340 26.3668  6993.7340
  38.3183  7090.9948  7004.3519 26.4107  7004.3519
  38.3784  7101.5302  7014.9595 26.4547  7014.9595
  38.4384  7112.0554  7025.5569 26.4985  7025.5569
  38.4985  7122.5704  7036.1441 26.5424  7036.1441
  38.5586  7133.0752  7046.7212 26.5862  7046.7211
  38.6186  7143.5699  7057.2880 26.6299  7057.2880
  38.6787  7154.0543  7067.8446 26.6737  7067.8446
  38.7387  7164.5286  7078.3910 26.7174  7078.3910
  38.7988  7174.9927  7088.9273 26.7610  7088.9273
  38.8589  7185.4467  7099.4533 26.8046  7099.4533
  38.9189  7195.8904  7109.9692 26.8482  7109.9692
  38.9790  7206.3241  7120.4750 26.8917  7120.4750
  39.0390  7216.7476  7130.9705 26.9351  7130.9705
  39.0991  7227.1609  7141.4559 26.9786  7141.4559
  39.1592  7237.5641  7151.9312 27.0220  7151.9312
  39.2192  7247.9572  7162.3962 27.0653  7162.3962
  39.2793  7258.3401  7172.8512 27.1087  7172.8512
  39.3393  7268.7129  7183.2960 27.1519  7183.2960
  39.3994  7279.0756  7193.7306 27.1952  7193.7306
  39.4595  7289.4281  7204.1551 27.2384  7204.1551
  39.5195  7299.7706  7214.5695 27.2815  7214.5695
  39.5796  7310.1029  7224.9737 27.3246  7224.9738
  39.6396  7320.4252  7235.3679 27.3677  7235.3679
  39.6997  7330.7373  7245.7519 27.4107  7245.7519
  39.7598  7341.0394  7256.1258 27.4537  7256.1258
  39.8198  7351.3314  7266.4896 27.4967  7266.4896
  39.8799  7361.6133  7276.8433 27.5396  7276.8433
  39.9399  7371.8851  7287.1869 27.5824  7287.1869
  40.0000  7382.1468  7297.5204 27.6253  7297.5204
  40.0601  7392.3985  7307.8439 27.6680  7307.8439
  40.1201  7402.6401  7318.1572 27.7108  7318.1572
  40.1802  7412.8717  7328.4605 27.7535  7328.4605
  40.2402  7423.0933  7338.7537 27.7962  7338.7537
  40.3003  7433.3047  7349.0368 27.8388  7349.0368
  40.3604  7443.5062  7359.3099 27.8814  7359.3099
  40.4204  7453.6976  7369.5729 27.9239  7369.5729
  40.4805  7463.8790  7379.8259 27.9664  7379.8259
  40.5405  7474.0504  7390.0688 28.0089  7390.0688
  40.6006  7484.2117  7400.3017 28.0513  7400.3017
  40.6607  7494.3631  7410.5245 28.0937  7410.5245
  40.7207  7504.5044  7420.7373 28.1360  7420.7374
  40.7808  7514.6358  7430.9401 28.1783  7430.9402
  40.8408  7524.7571  7441.1329 28.2206  7441.1329
  40.9009  7534.8685  7451.3157 28.2628  7451.3157
  40.9610  7544.9699  7461.4885 28.3050  7461.4885
  41.0210  7555.0613  7471.6512 28.3471  7471.6513
  41.0811  7565.1428  7481.8040 28.3892  7481.8040
  41.1411  7575.2143  7491.9468 28.4312  7491.9468
  41.2012  7585.2759  7502.0796 28.4733  7502.0796
  41.2613  7595.3274  7512.2024 28.5152  7512.2025
  41.3213  7605.3691  7522.3153 28.5572  7522.3153
  41.3814  7615.4008  7532.4182 28.5991  7532.4182
  41.4414  7625.4226  7542.5111 28.6409  7542.5111
  41.5015  7635.4345  7552.5941 28.6827  7552.5941
  41.5616  7645.4364  7562.6671 28.7245  7562.6672
  41.6216  7655.4284  7572.7302 28.7662  7572.7303
  41.6817  7665.4106  7582.7834 28.8079  7582.7834
  41.7417  7675.3828  7592.8266 28.8496  7592.8266
  41.8018  7685.3451  7602.8599 28.8912  7602.8599
  41.8619  7695.2976  7612.8833 28.9328  7612.8833
  41.9219  7705.2402  7622.8968 28.9743  7622.8968
  41.9820  7715.1729  7632.9004 29.0158  7632.9004
  42.0420  7725.0957  7642.8940 29.0573  7642.8941
  42.1021  7735.0087  7652.8778 29.0987  7652.8778
  42.1622  7744.9118  7662.8517 29.1400  7662.8517
  42.2222  7754.8050  7672.8157 29.1814  7672.8158
  42.2823  7764.6885  7682.7699 29.2227  7682.7699
  42.3423  7774.5621  7692.7142 29.2639  7692.7142
  42.4024  7784.4258  7702.6486 29.3051  7702.6486
  42.4625  7794.2798  7712.5731 29.3463  7712.5731
  42.5225  7804.1239  7722.4879 29.3874  7722.4879
  42.5826  7813.9582  7732.3927 29.4285  7732.3927
  42.6426  7823.7827  7742.2878 29.4696  7742.2878
  42.7027  7833.5975  7752.1730 29.5106  7752.1730
  42.7628  7843.4024  7762.0484 29.5515  7762.0484
  42.8228  7853.1975  7771.9139 29.5925  7771.9139
  42.8829  7862.9829  7781.7697 29.6334  7781.7697
  42.9429  7872.7585  7791.6156 29.6742  7791.6156
  43.0030  7882.5244  7801.4518 29.7150  7801.4518
  43.0631  7892.2805  7811.2782 29.7558  7811.2782
  43.1231  7902.0268  7821.0948 29.7965  7821.0948
  43.1832  7911.7634  7830.9016 29.8372  7830.9016
  43.2432  7921.4903  7840.6986 29.8779  7840.6986
  43.3033  7931.2074  7850.4859 29.9185  7850.4859
  43.3634  7940.9149  7860.2634 29.9591  7860.2634
  43.4234  7950.6126  7870.0312 29.9996  7870.0312
  43.4835  7960.3006  7879.7893 30.0401  7879.7892
  43.5435  7969.9789  7889.5376 30.0805  7889.5375
  43.6036  7979.6475  7899.2761 30.1210  7899.2761
  43.6637  7989.3064  7909.0050 30.1613  7909.0050
  43.7237  7998.9557  7918.7241 30.2017  7918.7241
  43.7838  8008.5953  7928.4335 30.2420  7928.4335
  43.8438  8018.2252  7938.1333 30.2822  7938.1332
  43.9039  8027.8455  7947.8233 30.3224  7947.8233
  43.9640  8037.4561  7957.5036 30.3626  7957.5036
  44.0240  8047.0570  7967.1743 30.4027  7967.1743
  44.0841  8056.6484  7976.8353 30.4428  7976.8352
  44.1441  8066.2301  7986.4866 30.4829  7986.4866
  44.2042  8075.8022  7996.1282 30.5229  7996.1282
  44.2643  8085.3646  8005.7602 30.5629  8005.7602
  44.3243  8094.9175  8015.3826 30.6028  8015.3826
  44.3844  8104.4607  8024.9953 30.6427  8024.9953
  44.4444  8113.9944  8034.5984 30.6826  8034.5984
  44.5045  8123.5185  8044.1919 30.7224  8044.1919
  44.5646  8133.0330  8053.7757 30.7622  8053.7757
  44.6246  8142.5379  8063.3500 30.8019  8063.3499
  44.6847  8152.0333  8072.9146 30.8416  8072.9146
  44.7447  8161.5191  8082.4696 30.8813  8082.4696
  44.8048  8170.9954  8092.0151 30.9209  8092.0151
  44.8649  8180.4621  8101.5510 30.9605  8101.5509
  44.9249  8189.9193  8111.0773 31.0001  8111.0772
  44.9850  8199.3670  8120.5940 31.0396  8120.5939
  45.0450  8208.8051  8130.1011 31.0790  8130.1011
  45.1051  8218.2337  8139.5988 31.1185  8139.5987
  45.1652  8227.6529  8149.0868 31.1578  8149.0868
  45.2252  8237.0625  8158.5653 31.1972  8158.5653
  45.2853  8246.4626  8168.0343 31.2365  8168.0343
  45.3453  8255.8533  8177.4938 31.2758  8177.4938
  45.4054  8265.2345  8186.9438 31.3150  8186.9437
  45.4655  8274.6062  8196.3842 31.3542  8196.3842
  45.5255  8283.9684  8205.8152 31.3934  8205.8151
  45.5856  8293.3212  8215.2366 31.4325  8215.2366
  45.6456  8302.6646  8224.6486 31.4716  8224.6485
  45.7057  8311.9985  8234.0511 31.5106  8234.0510
  45.7658  8321.3230  8243.4441 31.5496  8243.4440
  45.8258  8330.6381  8252.8276 31.5886  8252.8276
  45.8859  8339.9437  8262.2017 31.6275  8262.2017
  45.9459  8349.2400  8271.5663 31.6664  8271.5663
  46.0060  8358.5268  8280.9215 31.7052  8280.9215
  46.0661  8367.8043  8290.2673 31.7440  8290.2672
  46.1261  8377.0723  8299.6036 31.7828  8299.6036
  46.1862  8386.3310  8308.9305 31.8215  8308.9305
  46.2462  8395.5804  8318.2480 31.8602  8318.2480
  46.3063  8404.8203  8327.5561 31.8989  8327.5561
  46.3664  8414.0509  8336.8548 31.9375  8336.8548
  46.4264  8423.2722  8346.1441 31.9760  8346.1441
  46.4865  8432.4841  8355.4241 32.0146  8355.4240
  46.5465  8441.6867  8364.6946 32.0531  8364.6946
  46.6066  8450.8800  8373.9558 32.0915  8373.9557
  46.6667  8460.0639  8383.2076 32.1300  8383.2076
  46.7267  8469.2385  8392.4501 32.1683  8392.4500
  46.7868  8478.4039  8401.6832 32.2067  8401.6831
  46.8468  8487.5599  8410.9070 32.2450  8410.9069
  46.9069  8496.7067  8420.1214 32.2833  8420.1214
  46.9670  8505.8442  8429.3266 32.3215  8429.3265
  47.0270  8514.9724  8438.5224 32.3597  8438.5223
  47.0871  8524.0913  8447.7089 32.3978  8447.7089
  47.1471  8533.2010  8456.8861 32.4359  8456.8861
  47.2072  8542.3015  8466.0540 32.4740  8466.0540
  47.2673  8551.3927  8475.2127 32.5121  8475.2126
  47.3273  8560.4747  8484.3620 32.5501  8484.3620
  47.3874  8569.5474  8493.5021 32.5880  8493.5021
  47.4474  8578.6110  8502.6330 32.6259  8502.6329
  47.5075  8587.6653  8511.7545 32.6638  8511.7545
  47.5676  8596.7104  8520.8669 32.7017  8520.8668
  47.6276  8605.7464  8529.9700 32.7395  8529.9699
  47.6877  8614.7731  8539.0638 32.7773  8539.0638
  47.7477  8623.7907  8548.1485 32.8150  8548.1484
  47.8078  8632.7991  8557.2239 32.8527  8557.2238
  47.8679  8641.7983  8566.2901 32.8903  8566.2900
  47.9279  8650.7884  8575.3471 32.9280  8575.3471
  47.9880  8659.7694  8584.3950 32.9655  8584.3949
  48.0480  8668.7412  8593.4336 33.0031  8593.4335
  48.1081  8677.7039  8602.4631 33.0406  8602.4630
  48.1682  8686.6574  8611.4834 33.0781  8611.4833
  48.2282  8695.6019  8620.4945 33.1155  8620.4944
  48.2883  8704.5372  8629.4965 33.1529  8629.4964
  48.3483  8713.4635  8638.4893 33.1902  8638.4893
  48.4084  8722.3806  8647.4730 33.2276  8647.4730
  48.4685  8731.2887  8656.4476 33.2648  8656.4475
  48.5285  8740.1877  8665.4131 33.3021  8665.4130
  48.5886  8749.0776  8674.3694 33.3393  8674.3693
  48.6486  8757.9585  8683.3166 33.3765  8683.3166
  48.7087  8766.8303  8692.2548 33.4136  8692.2547
  48.7688  8775.6931  8701.1838 33.4507  8701.1837
  48.8288  8784.5468  8710.1038 33.4877  8710.1037
  48.8889  8793.3915  8719.0147 33.5247  8719.0146
  48.9489  8802.2272  8727.9165 33.5617  8727.9164
  49.0090  8811.0539  8736.8092 33.5987  8736.8092
  49.0691  8819.8716  8745.6929 33.6356  8745.6929
  49.1291  8828.6802  8754.5676 33.6724  8754.5675
  49.1892  8837.4799  8763.4332 33.7093  8763.4332
  49.2492  8846.2706  8772.2898 33.7461  8772.2898
  49.3093  8855.0524  8781.1374 33.7828  8781.1374
  49.3694  8863.8252  8789.9760 33.8196  8789.9759
  49.4294  8872.5890  8798.8056 33.8562  8798.8055
  49.4895  8881.3439  8807.6261 33.8929  8807.6261
  49.5495  8890.0898  8816.4377 33.9295  8816.4377
  49.6096  8898.8268  8825.2403 33.9661  8825.2403
  49.6697  8907.5549  8834.0339 34.0026  8834.0339
  49.7297  8916.2740  8842.8186 34.0391  8842.8186
  49.7898  8924.9843  8851.5943 34.0756  8851.5943
  49.8498  8933.6856  8860.3611 34.1120  8860.3610
  49.9099  8942.3781  8869.1189 34.1484  8869.1188
  49.9700  8951.0616  8877.8678 34.1847  8877.8677
  50.0300  8959.7363  8886.6077 34.2210  8886.6077
  50.0901  8968.4022  8895.3388 34.2573  8895.3387
  50.1502  8977.0591  8904.0609 34.2935  8904.0609
  50.2102  8985.7072  8912.7741 34.3297  8912.7741
  50.2703  8994.3465  8921.4785 34.3659  8921.4784
  50.3303  9002.9769  8930.1739 34.4020  8930.1739
  50.3904  9011.5985  8938.8605 34.4381  8938.8605
  50.4505  9020.2113  8947.5382 34.4742  8947.5382
  50.5105  9028.8153  8956.2071 34.5102  8956.2070
  50.5706  9037.4105  8964.8670 34.5462  8964.8670
  50.6306  9045.9968  8973.5182 34.5821  8973.5181
  50.6907  9054.5744  8982.1605 34.6180  8982.1605
  50.7508  9063.1432  8990.7940 34.6539  8990.7939
  50.8108  9071.7032  8999.4186 34.6898  8999.4186
  50.8709  9080.2545  9008.0345 34.7256  9008.0344
  50.9309  9088.7970  9016.6415 34.7613  9016.6415
  50.9910  9097.3307  9025.2397 34.7971  9025.2397
  51.0511  9105.8558  9033.8292 34.8327  9033.8291
  51.1111  9114.3720  9042.4099 34.8684  9042.4098
  51.1712  9122.8796  9050.9817 34.9040  9050.9817
  51.2312  9131.3784  9059.5449 34.9396  9059.5448
  51.2913  9139.8686  9068.0992 34.9751  9068.0992
  51.3514  9148.3500  9076.6448 35.0107  9076.6448
  51.4114  9156.8227  9085.1817 35.0461  9085.1817
  51.4715  9165.2868  9093.7098 35.0816  9093.7098
  51.5315  9173.7422  9102.2293 35.1170  9102.2292
  51.5916  9182.1889  9110.7399 35.1523  9110.7399
  51.6517  9190.6269  9119.2419 35.1877  9119.2419
  51.7117  9199.0563  9127.7352 35.2230  9127.7352
  51.7718  9207.4770  9136.2198 35.2582  9136.2197
  51.8318  9215.8891  9144.6957 35.2934  9144.6956
  51.8919  9224.2926  9153.1629 35.3286  9153.1629
  51.9520  9232.6875  9161.6214 35.3638  9161.6214
  52.0120  9241.0737  9170.0713 35.3989  9170.0713
  52.0721  9249.4514  9178.5126 35.4340  9178.5125
  52.1321  9257.8204  9186.9451 35.4690  9186.9451
  52.1922  9266.1809  9195.3691 35.5040  9195.3690
  52.2523  9274.5327  9203.7844 35.5390  9203.7844
  52.3123  9282.8760  9212.1911 35.5739  9212.1910
  52.3724  9291.2108  9220.5892 35.6088  9220.5891
  52.4324  9299.5369  9228.9786 35.6437  9228.9786
  52.4925  9307.8546  9237.3595 35.6785  9237.3594
  52.5526  9316.1637  9245.7318 35.7133  9245.7317
  52.6126  9324.4642  9254.0955 35.7481  9254.0954
  52.6727  9332.7562  9262.4506 35.7828  9262.4505
  52.7327  9341.0398  9270.7971 35.8175  9270.7971
  52.7928  9349.3148  9279.1351 35.8521  9279.1351
  52.8529  9357.5813  9287.4646 35.8868  9287.4645
  52.9129  9365.8393  9295.7854 35.9213  9295.7854
  52.9730  9374.0888  9304.0978 35.9559  9304.0978
  53.0330  9382.3298  9312.4016 35.9904  9312.4016
  53.0931  9390.5624  9320.6969 36.0249  9320.6969
  53.1532  9398.7865  9328.9837 36.0593  9328.9837
  53.2132  9407.0022  9337.2620 36.0937  9337.2620
  53.2733  9415.2094  9345.5318 36.1281  9345.5318
  53.3333  9423.4082  9353.7932 36.1624  9353.7931
  53.3934  9431.5985  9362.0460 36.1967  9362.0460
  53.4535  9439.7805  9370.2904 36.2310  9370.2903
  53.5135  9447.9540  9378.5262 36.2652  9378.5262
  53.5736  9456.1191  9386.7537 36.2994  9386.7537
  53.6336  9464.2758  9394.9727 36.3336  9394.9726
  53.6937  9472.4241  9403.1832 36.3677  9403.1832
  53.7538  9480.5640  9411.3854 36.4018  9411.3853
  53.8138  9488.6956  9419.5791 36.4358  9419.5790
  53.8739  9496.8188  9427.7643 36.4699  9427.7643
  53.9339  9504.9337  9435.9412 36.5038  9435.9412
  53.9940  9513.0402  9444.1097 36.5378  9444.1096
  54.0541  9521.1383  9452.2698 36.5717  9452.2697
  54.1141  9529.2281  9460.4214 36.6056  9460.4214
  54.1742  9537.3096  9468.5648 36.6394  9468.5647
  54.2342  9545.3828  9476.6997 36.6733  9476.6997
  54.2943  9553.4476  9484.8263 36.7070  9484.8263
  54.3544  9561.5042  9492.9445 36.7408  9492.9445
  54.4144  9569.5525  9501.0544 36.7745  9501.0544
  54.4745  9577.5925  9509.1560 36.8082  9509.1559
  54.5345  9585.6242  9517.2492 36.8418  9517.2492
  54.5946  9593.6476  9525.3341 36.8754  9525.3341
  54.6547  9601.6628  9533.4107 36.9090  9533.4107
  54.7147  9609.6697  9541.4790 36.9425  9541.4789
  54.7748  9617.6683  9549.5390 36.9760  9549.5389
  54.8348  9625.6588  9557.5907 37.0095  9557.5906
  54.8949  9633.6410  9565.6341 37.0429  9565.6340
  54.9550  9641.6149  9573.6692 37.0763  9573.6692
  55.0150  9649.5807  9581.6961 37.1097  9581.6961
  55.0751  9657.5383  9589.7147 37.1430  9589.7147
  55.1351  9665.4876  9597.7251 37.1763  9597.7251
  55.1952  9673.4288  9605.7272 37.2096  9605.7272
  55.2553  9681.3618  9613.7211 37.2428  9613.7211
  55.3153  9689.2866  9621.7068 37.2760  9621.7067
  55.3754  9697.2032  9629.6842 37.3091  9629.6842
  55.4354  9705.1117  9637.6535 37.3423  9637.6534
  55.4955  9713.0120  9645.6145 37.3753  9645.6145
  55.5556  9720.9042  9653.5673 37.4084  9653.5673
  55.6156  9728.7882  9661.5120 37.4414  9661.5120
  55.6757  9736.6641  9669.4485 37.4744  9669.4484
  55.7357  9744.5319  9677.3768 37.5074  9677.3767
  55.7958  9752.3916  9685.2969 37.5403  9685.2969
  55.8559  9760.2432  9693.2089 37.5732  9693.2089
  55.9159  9768.0867  9701.1127 37.6060  9701.1127
  55.9760  9775.9221  9709.0084 37.6389  9709.0084
  56.0360  9783.7494  9716.8960 37.6716  9716.8960
  56.0961  9791.5686  9724.7754 37.7044  9724.7754
  56.1562  9799.3798  9732.6468 37.7371  9732.6467
  56.2162  9807.1829  9740.5100 37.7698  9740.5099
  56.2763  9814.9780  9748.3651 37.8025  9748.3651
  56.3363  9822.7650  9756.2121 37.8351  9756.2121
  56.3964  9830.5440  9764.0511 37.8677  9764.0510
  56.4565  9838.3150  9771.8819 37.9002  9771.8819
  56.5165  9846.0779  9779.7047 37.9327  9779.7047
  56.5766  9853.8329  9787.5194 37.9652  9787.5194
  56.6366  9861.5798  9795.3261 37.9977  9795.3261
  56.6967  9869.3187  9803.1248 38.0301  9803.1247
  56.7568  9877.0497  9810.9153 38.0625  9810.9153
  56.8168  9884.7727  9818.6979 38.0948  9818.6979
  56.8769  9892.4877  9826.4725 38.1271  9826.4724
  56.9369  9900.1947  9834.2390 38.1594  9834.2389
  56.9970  9907.8938  9841.9975 38.1917  9841.9975
  57.0571  9915.5849  9849.7480 38.2239  9849.7480
  57.1171  9923.2681  9857.4906 38.2561  9857.4905
  57.1772  9930.9434  9865.2251 38.2882  9865.2251
  57.2372  9938.6107  9872.9517 38.3203  9872.9516
  57.2973  9946.2701  9880.6703 38.3524  9880.6702
  57.3574  9953.9216  9888.3809 38.3845  9888.3809
  57.4174  9961.5653  9896.0836 38.4165  9896.0836
  57.4775  9969.2010  9903.7784 38.4485  9903.7783
  57.5375  9976.8288  9911.4652 38.4804  9911.4651
  57.5976  9984.4488  9919.1441 38.5124  9919.1440
  57.6577  9992.0608  9926.8150 38.5442  9926.8150
  57.7177  9999.6651  9934.4781 38.5761  9934.4780
  57.7778 10007.2614  9942.1332 38.6079  9942.1332
  57.8378 10014.8499  9949.7804 38.6397  9949.7804
  57.8979 10022.4306  9957.4198 38.6715  9957.4198
  57.9580 10030.0035  9965.0513 38.7032  9965.0512
  58.0180 10037.5685  9972.6749 38.7349  9972.6748
  58.0781 10045.1257  9980.2906 38.7665  9980.2906
  58.1381 10052.6751  9987.8985 38.7982  9987.8984
